FinInstrmId,UndrlygFinInstrmId,FinInstrmNm,symbol,XpryDt,StrkPric,OptnTp,PrtdToTrad,MinLot,NewBrdLotQty,BidIntrvl,StartDt,EndDt,MtrtyDt,PdctStartDt,SrsId,AsstCd,UndrlygInstrmAsstClss,StockNm,SttlmMtd,BasePric,DelFlg,ExrcStartDt,ExrcEndDt,IssdCptl,MinPric,MaxPric,MktTpAndId,OffclCorpActnEvtId,AdmssnTp,IssePric,TradgStsNrmlMkt,ElgbltyNrmlMkt,TradgStsOddLotMkt,ElgbltyOddLotMkt,TradgStsSpotMkt,ElgbltySpotMkt,TradgStsAuctnMkt,ElgbltyAuctnMkt,MrgnPctg,MaxTradQty,WrngQty,AdmssnDt,RmvlDt,RadmssnDt,RcrdDt,NoDlvryStartDt,NoDlvryEndDt,SpclExDt,BookClsrStartDt,BookClsrEndDt,StockRcrdDt,TckrSelctn,OdOffclCorpActnEvtId,CdtRatg,Mtg,IntrstOrDvdd,RghtsOrBns,MinFillAllOrNn,AddtlInf,OptnExrcStyle,ExrcAllwd,ExrcRjctAllwd,PLAllwd,CorpAdjstmnt,UndrlygInstrm,DcmlstnPric,PartnIdr,UnqPdctIdr,CpctyGrpId,SctyId,Mltplr,SctyLngNm,UndrlygMkt,CtrctTp,FinInstrmPdctTpCd,FinInstrmTp,TradToTradInd,IndxFlg,Indx,IndxPrtcptnInd,ExtrnlDataSrcFlg,LastUpd,FinInstrmGnlAttrbts,AddtlUndrlygAttrbts,UndrlygAsst,OrgnlXpryDt,SgmtId,UnitOfMeasr,PricQtQty,PricRgTp,InitlMrgnTp,BuyInitlMrgnRate,MaxSnglTxnQty,MaxSnglTxnVal,AsstClss,NearMnthInstrmIdr,FarMnthInstrmIdr,PricNmrtr,Spcfctn,PricDnmtr,GnlNmrtr,GnlDnmtr,LotNmrtr,LotDnmtr,DcmlLctr,SttlmTp,ParVal,CorpActnRsn,FreeFltCptl,ISIN,SellInitlMrgnRate,RatgDtls,FinInstrmClssfctn,SpclMrgnTp,BuySpclMrgnRat,SellSpclMrgnRat,InitlMrgnSprdBnftFlg,InstrmEndDtTm,Ccy,PdctMnth,GrpId,MtchgCrit,SprdTp,ValMtd,SLBMElgblty,PricMtd,InstrmId,XpryPrcDt,MrgnInd,RglrBuyMrgn,RglrSellMrgn,SprdBnftAllwd,DlvryWght,DlvryUnit,Rsvd01,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07,Rsvd08,Rsvd09,Rsvd10,Rsvd11,Rsvd12,Rsvd13,Rsvd14,Rsvd15
35686,4963,OPTSTK,ICICIBANK,1440858600,181000,CE,1,700,700,5,1435708800,0,1440858600,,XX,,,ICICIBANK25AUG1810CE,P,5,N,1440806400,1440858600,7.07E+09,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,2.10E+04,0,1435708800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35698,16669,OPTSTK,BAJAJ-AUTO,1440858600,580000,CE,1,75,75,5,1435190400,0,1440858600,,XX,,,BAJAJ-AUTO25AUG5800CE,P,241030,N,1440806400,1440858600,2.79E+08,200175,281885,1,0,0,0,2,1,2,0,2,0,3,0,0,3.00E+03,0,1435190400,0,0,0,0,0,0,0,0,1438794940,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35702,4717,OPTSTK,GAIL,1440858600,8500,CE,1,3150,3150,5,1438732800,0,1440858600,,XX,,,GAIL25AUG85CE,P,8990,N,1440806400,1440858600,6.58E+09,6990,10990,1,0,0,0,2,1,2,0,2,0,3,0,0,1.26E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35707,1512,OPTSTK,INDHOTEL,1443709800,40000,CE,1,1000,1000,5,1435708800,0,1443709800,,XX,,,INDHOTEL25SEP400CE,P,35260,N,1443657600,1443709800,1.42E+09,30760,39760,1,0,0,0,2,1,2,0,2,0,3,0,0,3.00E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35717,14309,OPTSTK,INDIANB,1440858600,32000,CE,1,1000,1000,5,1435708800,0,1440858600,,XX,,,INDIANB25AUG320CE,P,31945,N,1440806400,1440858600,1.35E+09,27845,36045,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35719,7406,OPTSTK,GLENMARK,1443709800,158000,CE,1,375,375,5,1438732800,0,1443709800,,XX,,,GLENMARK25SEP1580CE,P,51435,N,1443657600,1443709800,2.82E+08,38705,64165,1,0,0,0,2,1,2,0,2,0,3,0,0,1.13E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35727,11195,OPTSTK,INDIGO,1440858600,730000,CE,1,150,150,5,1435708800,0,1440858600,,XX,,,INDIGO25AUG7300CE,P,90,N,1440806400,1440858600,3.86E+08,5,2090,1,0,0,0,2,1,2,0,2,0,3,0,0,4.50E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35729,13528,OPTSTK,GMRAIRPORT,1443709800,6500,CE,1,6975,6975,5,1438732800,0,1443709800,,XX,,,GMRAIRPORT25SEP65CE,P,2715,N,1443657600,1443709800,1.06E+10,715,4715,1,0,0,0,2,1,2,0,2,0,3,0,0,2.79E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35740,10099,OPTSTK,GODREJCP,1446129000,164000,CE,1,500,500,5,1438732800,0,1446129000,,XX,,,GODREJCP25OCT1640CE,P,380,N,1446076800,1446129000,1.02E+09,5,2380,1,0,0,0,2,1,2,0,2,0,3,0,0,2.00E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35745,17875,OPTSTK,GODREJPROP,1446129000,80000,CE,1,275,275,5,1438732800,0,1446129000,,XX,,,GODREJPROP25OCT800CE,P,130940,N,1446076800,1446129000,3.01E+08,115630,146250,1,0,0,0,2,1,2,0,2,0,3,0,0,1.10E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35748,5258,OPTSTK,INDUSINDBK,1443709800,110000,CE,1,700,700,5,1435708800,0,1443709800,,XX,,,INDUSINDBK25SEP1100CE,P,570,N,1443657600,1443709800,7.79E+08,5,2570,1,0,0,0,2,1,2,0,2,0,3,0,0,2.80E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35750,29135,OPTSTK,INDUSTOWER,1440858600,23000,CE,1,1700,1700,5,1435708800,0,1440858600,,XX,,,INDUSTOWER25AUG230CE,P,11670,N,1440806400,1440858600,2.64E+09,9370,13970,1,0,0,0,2,1,2,0,2,0,3,0,0,6.80E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35754,2303,OPTSTK,HAL,1440858600,290000,CE,1,150,150,5,1438732800,0,1440858600,,XX,,,HAL25AUG2900CE,P,164930,N,1440806400,1440858600,6.69E+08,134005,195855,1,0,0,0,2,1,2,0,2,0,3,0,0,4.50E+03,0,1438732800,0,0,0,0,0,0,0,0,1438794943,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35756,13061,OPTSTK,360ONE,1440858600,70000,CE,1,500,500,5,1438387200,0,1440858600,,XX,,,360ONE25AUG700CE,P,35480,N,1440806400,1440858600,3.94E+08,27325,43635,1,0,0,0,2,1,2,0,2,0,3,0,0,2.00E+04,0,1438387200,0,0,0,0,0,0,0,0,1438794938,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35766,9819,OPTSTK,HAVELLS,1440858600,76000,CE,1,500,500,5,1438732800,0,1440858600,,XX,,,HAVELLS25AUG760CE,P,75160,N,1440806400,1440858600,6.27E+08,68130,82190,1,0,0,0,2,1,2,0,2,0,3,0,0,1.50E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35771,6733,OPTSTK,JINDALSTEL,1443709800,56000,CE,1,625,625,5,1435708800,0,1443709800,,XX,,,JINDALSTEL25SEP560CE,P,42550,N,1443657600,1443709800,1.02E+09,36770,48330,1,0,0,0,2,1,2,0,2,0,3,0,0,2.50E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35778,7229,OPTSTK,HCLTECH,1440858600,72000,CE,1,350,350,5,1438732800,0,1440858600,,XX,,,HCLTECH25AUG720CE,P,75725,N,1440806400,1440858600,2.71E+09,68685,82765,1,0,0,0,2,1,2,0,2,0,3,0,0,1.40E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35779,18143,OPTSTK,JIOFIN,1440858600,41500,CE,1,2350,2350,5,1435708800,0,1440858600,,XX,,,JIOFIN25AUG415CE,P,25,N,1440806400,1440858600,6.35E+09,5,2025,1,0,0,0,2,1,2,0,2,0,3,0,0,7.05E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35788,467,OPTSTK,HDFCLIFE,1443709800,38000,CE,1,1100,1100,5,1438732800,0,1443709800,,XX,,,HDFCLIFE25SEP380CE,P,36340,N,1443657600,1443709800,2.15E+09,33150,39530,1,0,0,0,2,1,2,0,2,0,3,0,0,3.30E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35800,12092,OPTSTK,KAYNES,1440858600,770000,CE,1,100,100,5,1435708800,0,1440858600,,XX,,,KAYNES25AUG7700CE,P,4550,N,1440806400,1440858600,6.40E+07,5,10690,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35808,13310,OPTSTK,KEI,1440858600,485000,CE,1,175,175,5,1435708800,0,1440858600,,XX,,,KEI25AUG4850CE,P,1305,N,1440806400,1440858600,9.56E+07,5,3305,1,0,0,0,2,1,2,0,2,0,3,0,0,7.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35816,1363,OPTSTK,HINDALCO,1443709800,49000,CE,1,1400,1400,5,1438732800,0,1443709800,,XX,,,HINDALCO25SEP490CE,P,20250,N,1443657600,1443709800,2.25E+09,16455,24045,1,0,0,0,2,1,2,0,2,0,3,0,0,4.20E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35818,19234,OPTSTK,LAURUSLABS,1440858600,91000,CE,0,1700,1700,5,1435708800,0,1440858600,,XX,,,LAURUSLABS25AUG910CE,P,1060,N,1440806400,1440858600,5.39E+08,5,3060,1,0,0,0,2,1,2,0,2,0,3,0,0,3.40E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35835,1997,OPTSTK,LICHSGFIN,1440858600,43000,CE,1,1000,1000,5,1435708800,0,1440858600,,XX,,,LICHSGFIN25AUG430CE,P,16275,N,1440806400,1440858600,5.50E+08,12805,19745,1,0,0,0,2,1,2,0,2,0,3,0,0,4.00E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794946,15,1,            ,2,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35861,24948,OPTSTK,LTF,1443709800,11000,CE,1,4462,4462,5,1435708800,0,1443709800,,XX,,,LTF25SEP110CE,P,9510,N,1443657600,1443709800,2.49E+09,7510,11510,1,0,0,0,2,1,2,0,2,0,3,0,0,1.34E+05,0,1435708800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35875,17818,OPTSTK,LTIM,1440858600,280000,CE,1,150,150,5,1435708800,0,1440858600,,XX,,,LTIM25AUG2800CE,P,230005,N,1440806400,1440858600,2.96E+08,202430,257580,1,0,0,0,2,1,2,0,2,0,3,0,0,4.50E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35887,1424,OPTSTK,HINDZINC,1446129000,16000,CE,1,1225,1225,5,1438732800,0,1446129000,,XX,,,HINDZINC25OCT160CE,P,26385,N,1446076800,1446129000,4.23E+09,23295,29475,1,0,0,0,2,1,2,0,2,0,3,0,0,4.90E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35890,19061,OPTSTK,MANAPPURAM,1443709800,37000,CE,1,3000,3000,5,1435708800,0,1443709800,,XX,,,MANAPPURAM25SEP370CE,P,85,N,1443657600,1443709800,8.46E+08,5,2085,1,0,0,0,2,1,2,0,2,0,3,0,0,9.00E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35894,21770,OPTSTK,ICICIGI,1440858600,104000,CE,1,325,325,5,1438732800,0,1440858600,,XX,,,ICICIGI25AUG1040CE,P,85970,N,1440806400,1440858600,4.96E+08,77175,94765,1,0,0,0,2,1,2,0,2,0,3,0,0,1.30E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794944,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35898,10999,OPTSTK,MARUTI,1443709800,900000,CE,1,50,50,5,1435708800,0,1443709800,,XX,,,MARUTI25SEP9000CE,P,345030,N,1443657600,1443709800,3.14E+08,296915,393145,1,0,0,0,2,1,2,0,2,0,3,0,0,2.00E+03,0,1435708800,0,0,0,0,0,0,0,0,1438794947,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35917,18652,OPTSTK,ICICIPRULI,1440858600,30000,CE,1,925,925,5,1438732800,0,1440858600,,XX,,,ICICIPRULI25AUG300CE,P,31270,N,1440806400,1440858600,1.45E+09,28350,34190,1,0,0,0,2,1,2,0,2,0,3,0,0,3.70E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35925,11184,OPTSTK,IDFCFIRSTB,1440858600,4700,CE,1,9275,9275,5,1438732800,0,1440858600,,XX,,,IDFCFIRSTB25AUG47CE,P,2255,N,1440806400,1440858600,7.33E+09,255,4255,1,0,0,0,2,1,2,0,2,0,3,0,0,3.71E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35934,220,OPTSTK,IEX,1443709800,7250,CE,1,3750,3750,5,1438732800,0,1443709800,,XX,,,IEX25SEP72.5CE,P,6225,N,1443657600,1443709800,8.92E+08,4225,8225,1,0,0,0,2,1,2,0,2,0,3,0,0,1.13E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35943,4668,OPTSTK,BANKBARODA,1440858600,31250,CE,1,2925,2925,5,1438819200,0,1440858600,,XX,,,BANKBARODA25AUG312.5CE,P,5,N,1440806400,1440858600,5.17E+09,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,8.78E+04,0,1438819200,0,0,0,0,0,0,0,0,1438794940,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35944,15332,OPTSTK,NMDC,1440858600,4900,CE,1,13500,13500,5,1435708800,0,1440858600,,XX,,,NMDC25AUG49CE,P,2305,N,1440806400,1440858600,8.79E+09,305,4305,1,0,0,0,2,1,2,0,2,0,3,0,0,4.05E+05,0,1435708800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35951,11262,OPTSTK,IGL,1446129000,11000,CE,1,2750,2750,5,1438732800,0,1446129000,,XX,,,IGL25OCT110CE,P,9775,N,1446076800,1446129000,1.40E+09,7775,11775,1,0,0,0,2,1,2,0,2,0,3,0,0,1.10E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,0,2,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35954,11809,OPTSTK,IIFL,1440858600,18000,CE,1,1650,1650,5,1438732800,0,1440858600,,XX,,,IIFL25AUG180CE,P,27035,N,1440806400,1440858600,4.25E+08,23100,30970,1,0,0,0,2,1,2,0,2,0,3,0,0,4.95E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,2,0,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35956,6545,OPTSTK,NYKAA,1440858600,30000,CE,1,3125,3125,5,1435708800,0,1440858600,,XX,,,NYKAA25AUG300CE,P,5,N,1440806400,1440858600,2.86E+09,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,1.25E+05,0,1435708800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,0,2,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35962,20242,OPTSTK,OBEROIRLTY,1440858600,108000,CE,1,350,350,5,1435708800,0,1440858600,,XX,,,OBEROIRLTY25AUG1080CE,P,53385,N,1440806400,1440858600,3.64E+08,42940,63830,1,0,0,0,2,1,2,0,2,0,3,0,0,1.40E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794948,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35995,14413,OPTSTK,PAGEIND,1443709800,6800000,CE,1,15,15,5,1435708800,0,1443709800,,XX,,,PAGEIND25SEP68000CE,P,130,N,1443657600,1443709800,1.12E+07,5,2130,1,0,0,0,2,1,2,0,2,0,3,0,0,4.51E+02,0,1435708800,0,0,0,0,0,0,0,0,1438794949,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36018,14552,OPTSTK,PHOENIXLTD,1440858600,84000,CE,1,350,350,5,1435708800,0,1440858600,,XX,,,PHOENIXLTD25AUG840CE,P,63750,N,1440806400,1440858600,3.58E+08,52740,74760,1,0,0,0,2,1,2,0,2,0,3,0,0,1.40E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794949,15,1,            ,0,0,2,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36044,24184,OPTSTK,PIIND,1440858600,600000,CE,1,175,175,5,1435708800,0,1440858600,,XX,,,PIIND25AUG6000CE,P,5,N,1440806400,1440858600,1.52E+08,5,2005,1,0,0,0,2,1,2,0,2,0,3,0,0,5.25E+03,0,1435708800,0,0,0,0,0,0,0,0,1438793466,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36053,1594,OPTSTK,INFY,1440858600,76000,CE,1,400,400,5,1438732800,0,1440858600,,XX,,,INFY25AUG760CE,P,72350,N,1440806400,1440858600,4.15E+09,65480,79220,1,0,0,0,2,1,2,0,2,0,3,0,0,1.60E+04,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36060,14977,OPTSTK,POWERGRID,1443709800,39000,CE,1,1900,1900,5,1435708800,0,1443709800,,XX,,,POWERGRID25SEP390CE,P,15,N,1443657600,1443709800,9.30E+09,5,2015,1,0,0,0,2,1,2,0,2,0,3,0,0,7.60E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36072,20302,OPTSTK,PRESTIGE,1440858600,118000,CE,1,450,450,5,1435708800,0,1440858600,,XX,,,PRESTIGE25AUG1180CE,P,45780,N,1440806400,1440858600,4.31E+08,32890,58670,1,0,0,0,2,1,2,0,2,0,3,0,0,1.35E+04,0,1435708800,0,0,0,0,0,0,0,0,1438794950,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36078,1624,OPTSTK,IOC,1440858600,8000,CE,1,4875,4875,5,1438732800,0,1440858600,,XX,,,IOC25AUG80CE,P,6270,N,1440806400,1440858600,1.41E+10,4270,8270,1,0,0,0,2,1,2,0,2,0,3,0,0,1.46E+05,0,1438732800,0,0,0,0,0,0,0,0,1438794945,15,1,            ,0,2,0,0,,E,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
